A huge canine is slowing down and the owner is quitting chasing it	A huge canine is sprinting and its owner is trying to catch it	3.9066666667
The black and white canine is running and a boy stands behind it	A little canine is sprinting and the boy who owns it is trying to catch it	3.0333333333
The black and white cat is running and a person stands behind it	A little cat is slowing down and the owner is quitting chasing it	2.88
The leopard, which is black and white, is running and a person stands behind it	A little leopard is sprinting and its owner is trying to catch it	3.74
The black and white lion isn't running and there is no person standing behind	A little lion is sprinting and its owner is trying to catch it	2.74
A black person is running along a white stand and a jaguar barks behind him	A little jaguar is sprinting and its owner is trying to catch it	2.54
The black and white lion is running and a person stands behind it	A little lion is sprinting and its owner is trying to catch it	3.28
A child isn't sitting comfortably at the table	A child is sitting comfortably at a table	3.47
A child is sitting and tables a comfortable discussion	A child is sitting comfortably at a table	3.6866666667
A guy wearing a dyed yellow snowsuits is sitting at the table and laughing	A yellow snowsuits is being worn by a guy who is sitting at the table and laughing	4.640004
A kid wearing a dyed pink shirts is sitting at the table and laughing	There is no kid wearing a shirts dyed pink, sitting at the table and laughing	3.720008
A laughing child is dyeing a pant purple on the table which you cannot sit at 	A child wearing a dyed purple pant is sitting at the table and laughing	3.6066706667
A black shirt is being worn by a person who is sitting at the table and laughing	A person is sitting comfortably at a table	3.48
A guy is sitting comfortably at a table	There is no guy wearing a shirt dyed black, sitting at the table and laughing	2.82
A gentleman is sitting comfortably at a table	A laughing gentleman is dyeing a shirt black on the table which you cannot sit at 	2.3866666667
A son wearing a dyed black shirt is sitting at the table and laughing	A son isn't sitting comfortably at the table	2.9866666667
A boy is sitting and tables a comfortable discussion	A boy wearing a dyed black shirt is sitting at the table and laughing	2.38
A kid is sitting comfortably at a table	A kid wearing a dyed black shirt is sitting at the table and laughing	3.9133333333
A kid who is wearing a blue boa is riding a bicycle down a bridge built for pedestrians	A kid who is wearing a blue scarf is riding a bike down a bridge built for pedestrians	4.38
A girl  who is taking off a purple boa is stopping her truck on a bridge built for pedestrians	A girl  who is wearing a purple boa is riding a truck down a bridge built for pedestrians	3.7066666667
A gal who is wearing a violet boa is riding a bicycle down a bridge built for pedestrians	A pedestrian gal is building violet bicycles for boa wearing riders	2.820004
The girl  wearing green bra, silver bellbottoms and a silver scarf is happily riding a scooter	The girl  wearing green bra, silver bellbottoms and a silver scarf is riding a scooter	4.76
The lady wearing brown jersey, magenta bellbottoms and a magenta scarf isn't riding a truck	The lady wearing brown jersey, magenta bellbottoms and a magenta scarf is riding a truck	4.0266706667
The woman wearing blue blazer, yellow bellbottoms and a yellow scarf is riding a truck	Pink bellbottoms and a yellow scarf aren't to be worn by women with blue blazer or truck riding people	3.3
The guy wearing silver pants, silver bellbottoms and a silver scarf is happily riding a bike	A guy who is wearing a silver boa is riding a bicycle down a bridge built for pedestrians	2.9866706667
A guy who is wearing a red boa is riding a bicycle down a bridge built for pedestrians	The guy wearing silver pants, red bellbottoms and a red scarf isn't riding a bike	2.6
A woman who is wearing a golden boa is riding a bicycle down a bridge built for pedestrians	Pink bellbottoms and a golden scarf aren't to be worn by women with silver pants or bike riding people	2.72
A girl  who is wearing a grey scarf is riding a bus down a bridge built for pedestrians	The girl  wearing silver pants, grey bellbottoms and a grey scarf is riding a bus	3.6266666667
The guy wearing silver pants, red bellbottoms and a red scarf is riding a bike	A guy who is taking off a red boa is stopping her bicycle on a bridge built for pedestrians	2.4933333333
The gal wearing silver pants, red bellbottoms and a red scarf is riding a bike	A pedestrian gal is building red bicycles for boa wearing riders	2.4
A daughter who is wearing a purple boa is riding a bicycle down a bridge built for pedestrians	The daughter wearing silver pants, purple bellbottoms and a purple scarf is riding a bike	2.520004
A person, who is riding a bike, is wearing gear which is yellow	A biker is wearing gear which is yellow	4.700004
A biker is wearing gear which is yellow	A biker wearing yellow is breaking the gears	3.1133333333
A red helmet is being worn by a guy who is pushing a sedan	One guy is wearing a red helmet and pushing a sedan	4.800004
There is no guy wearing a pink helmet and pushing a tricycle	One guy is wearing a pink helmet and pushing a tricycle	3.1133333333
One gal is wearing a pink helmet and pushing a unicycle	A gal is pushing a helmet towards another one on a pink unicycle	3.3
A pink helmet is being worn by a man who is pushing a bicycle	A biker is wearing gear which is pink	3.46
A biker is wearing gear which is magenta	There is no man wearing a magenta helmet and pushing a bicycle	2.68
A man is pushing a helmet towards another one on a violet bicycle	A biker is wearing gear which is violet	2.400004
A person, who is riding a bike, is wearing gear which is purple	One man is wearing a purple helmet and pushing a bicycle	3.32
One man is wearing a magenta helmet and pushing a bicycle	A biker wearing magenta is breaking the gears	2.34
A biker is wearing gear which is orange	One man is wearing a orange helmet and pushing a bicycle	3.2866666667
The gentleman in a magenta t-shirt is sitting on a rock in front of the waterfall	The gentleman in a t-shirt dyed magenta is sitting on a rock in front of a waterfall	4.9
